t,x,y,z,vx,vy,vz
1.701,3.45,0.1,-0.0,0.3,0.0,0.0
1.711,3.45,0.11,-0.0,0.3,0.0,0.0
1.721,3.46,0.11,-0.0,0.3,0.0,0.0
1.731,3.46,0.11,-0.0,0.3,0.0,0.0
1.741,3.46,0.11,-0.0,0.3,0.0,0.0
1.751,3.47,0.11,-0.0,0.3,0.0,0.0
1.761,3.47,0.11,-0.0,0.3,0.0,0.0
1.771,3.47,0.11,-0.0,0.3,0.0,0.0
1.781,3.47,0.12,-0.0,0.3,0.0,0.0
1.791,3.48,0.12,-0.0,0.3,0.0,0.0
1.801,3.48,0.12,-0.0,0.3,0.0,0.0
1.811,3.48,0.12,-0.0,0.3,0.0,0.0
1.821,3.48,0.12,-0.0,0.3,0.0,0.0
1.831,3.49,0.12,-0.0,0.3,0.0,0.0
1.841,3.49,0.12,-0.0,0.3,0.0,0.0
1.851,3.49,0.13,-0.0,0.3,0.0,0.0
1.861,3.49,0.13,-0.0,0.3,0.0,0.0
1.872,3.5,0.13,-0.0,0.3,0.0,0.0
1.881,3.5,0.13,-0.0,0.3,0.0,0.0
1.891,3.5,0.13,-0.0,0.3,0.0,0.0
1.901,3.5,0.13,-0.0,0.3,0.0,0.0
1.911,3.51,0.13,-0.0,0.3,0.0,0.0
1.921,3.51,0.14,-0.0,0.3,0.0,0.0
1.931,3.51,0.14,-0.0,0.3,0.0,0.0
1.941,3.52,0.14,-0.0,0.3,0.0,0.0
1.951,3.52,0.14,-0.0,0.3,0.0,0.0
1.961,3.52,0.14,-0.0,0.3,0.0,0.0
1.971,3.52,0.14,-0.0,0.3,0.0,0.0
1.981,3.53,0.14,-0.0,0.3,0.0,0.0
1.991,3.53,0.15,-0.0,0.3,0.0,0.0
2.001,3.53,0.15,-0.0,0.3,0.0,0.0
2.011,3.53,0.15,-0.0,0.3,0.0,0.0
2.021,3.54,0.15,-0.0,0.3,0.0,0.0
2.031,3.54,0.15,-0.0,0.3,0.0,0.0
2.041,3.54,0.15,-0.0,0.3,0.0,0.0
2.051,3.54,0.16,-0.0,0.3,0.0,0.0
2.061,3.55,0.16,-0.0,0.3,0.0,0.0
2.071,3.55,0.16,-0.0,0.3,0.0,0.0
2.081,3.55,0.16,-0.0,0.3,0.0,0.0
2.091,3.55,0.16,-0.0,0.3,0.0,0.0
2.101,3.56,0.16,-0.0,0.3,0.0,0.0
2.111,3.56,0.17,-0.0,0.3,0.0,0.0
2.121,3.56,0.17,-0.0,0.3,0.0,0.0
2.124,3.56,0.17,-0.0,0.3,0.0,0.0
2.141,3.57,0.17,-0.0,0.3,0.0,0.0
2.151,3.57,0.17,-0.0,0.3,0.0,0.0
2.161,3.57,0.17,-0.0,0.3,0.0,0.0
2.171,3.57,0.17,-0.0,0.3,0.0,0.0
2.181,3.58,0.18,-0.0,0.3,0.0,0.0
2.191,3.58,0.18,-0.0,0.3,0.0,0.0
2.201,3.58,0.18,-0.0,0.3,0.0,0.0
2.211,3.58,0.18,-0.0,0.3,0.0,0.0
2.221,3.59,0.18,-0.0,0.3,0.0,0.0
2.231,3.59,0.19,-0.0,0.3,0.0,0.0
2.241,3.59,0.19,-0.0,0.3,0.0,0.0
2.251,3.59,0.19,-0.0,0.3,0.0,0.0
2.261,3.6,0.19,-0.0,0.3,0.0,0.0
2.271,3.6,0.19,-0.0,0.3,0.0,0.0
2.281,3.6,0.19,-0.0,0.3,0.0,0.0
2.291,3.6,0.2,-0.0,0.3,0.0,0.0
2.301,3.61,0.2,-0.0,0.3,0.0,0.0
2.311,3.61,0.2,-0.0,0.3,0.0,0.0
2.321,3.61,0.2,-0.0,0.3,0.0,0.0
2.331,3.61,0.2,-0.0,0.3,0.0,0.0
2.341,3.62,0.2,-0.0,0.3,0.0,0.0
2.351,3.62,0.21,-0.0,0.3,0.0,0.0
2.361,3.62,0.21,-0.0,0.3,0.0,0.0
2.371,3.62,0.21,-0.0,0.3,0.0,0.0
2.381,3.62,0.21,-0.0,0.3,0.0,0.0
2.390,3.63,0.21,-0.0,0.3,0.0,0.0
2.399,3.63,0.22,-0.0,0.3,0.0,0.0
2.412,3.63,0.22,-0.0,0.3,0.0,0.0
2.422,3.63,0.22,-0.0,0.3,0.0,0.0
2.432,3.64,0.22,-0.0,0.3,0.0,0.0
2.442,3.64,0.22,-0.0,0.3,0.0,0.0
2.452,3.64,0.22,-0.0,0.3,0.0,0.0
2.462,3.64,0.23,-0.0,0.3,0.0,0.0
2.471,3.65,0.23,-0.0,0.3,0.0,0.0
2.481,3.65,0.23,-0.0,0.3,0.0,0.0
2.491,3.65,0.23,-0.0,0.3,0.0,0.0
2.502,3.65,0.23,-0.0,0.3,0.0,0.0
2.511,3.66,0.24,-0.0,0.3,0.0,0.0
2.521,3.66,0.24,-0.0,0.3,0.0,0.0
2.531,3.66,0.24,-0.0,0.3,0.0,0.0
2.541,3.66,0.24,-0.0,0.3,0.0,0.0
2.551,3.66,0.24,-0.0,0.3,0.0,0.0
2.561,3.67,0.25,-0.0,0.3,0.0,0.0
2.572,3.67,0.25,-0.0,0.3,0.0,0.0
2.581,3.67,0.25,-0.0,0.3,0.0,0.0
2.592,3.67,0.25,-0.0,0.3,0.0,0.0
2.602,3.68,0.25,-0.0,0.3,0.0,0.0
2.611,3.68,0.26,-0.0,0.3,0.0,0.0
2.622,3.68,0.26,-0.0,0.3,0.0,0.0
2.632,3.68,0.26,-0.0,0.3,0.0,0.0
2.642,3.69,0.26,-0.0,0.3,0.0,0.0
2.652,3.69,0.26,-0.0,0.3,0.0,0.0
2.662,3.69,0.27,-0.0,0.3,0.0,0.0
2.672,3.69,0.27,-0.0,0.3,0.0,0.0
2.682,3.69,0.27,-0.0,0.3,0.0,0.0
2.692,3.7,0.27,-0.0,0.3,0.0,0.0
2.702,3.7,0.27,-0.0,0.3,0.0,0.0
2.712,3.7,0.28,-0.0,0.3,0.0,0.0
2.722,3.7,0.28,-0.0,0.3,0.0,0.0
2.732,3.7,0.28,-0.0,0.3,0.0,0.0
2.742,3.71,0.28,-0.0,0.3,0.0,0.0
2.752,3.71,0.28,-0.0,0.3,0.0,0.0
2.762,3.71,0.29,-0.0,0.3,0.0,0.0
2.772,3.71,0.29,-0.0,0.3,0.0,0.0
2.782,3.72,0.29,-0.0,0.3,0.0,0.0
2.792,3.72,0.29,-0.0,0.3,0.0,0.0
2.802,3.72,0.29,-0.0,0.3,0.0,0.0
2.812,3.72,0.3,-0.0,0.3,0.0,0.0
2.821,3.72,0.3,-0.0,0.3,0.0,0.0
2.831,3.73,0.3,-0.0,0.3,0.0,0.0
2.842,3.73,0.3,-0.0,0.3,0.0,0.0
2.852,3.73,0.3,-0.0,0.3,0.0,0.0
2.862,3.73,0.31,-0.0,0.3,0.0,0.0
2.872,3.73,0.31,-0.0,0.3,0.0,0.0
2.882,3.74,0.31,-0.0,0.3,0.0,0.0
2.892,3.74,0.31,-0.0,0.3,0.0,0.0
2.902,3.74,0.32,-0.0,0.3,0.0,0.0
2.912,3.74,0.32,-0.0,0.3,0.0,0.0
2.922,3.75,0.32,-0.0,0.3,0.0,0.0
2.932,3.75,0.32,-0.0,0.3,0.0,0.0
2.942,3.75,0.32,-0.0,0.3,0.0,0.0
2.952,3.75,0.33,-0.0,0.3,0.0,0.0
2.962,3.75,0.33,-0.0,0.3,0.0,0.0
2.972,3.76,0.33,-0.0,0.3,0.0,0.0
2.982,3.76,0.33,-0.0,0.3,0.0,0.0
2.992,3.76,0.34,-0.0,0.3,0.0,0.0
3.002,3.76,0.34,-0.0,0.3,0.0,0.0
3.012,3.76,0.34,-0.0,0.3,0.0,0.0
3.022,3.77,0.34,-0.0,0.3,0.0,0.0
3.032,3.77,0.34,-0.0,0.3,0.0,0.0
3.042,3.77,0.35,-0.0,0.3,0.0,0.0
3.052,3.77,0.35,-0.0,0.3,0.0,0.0
3.062,3.77,0.35,-0.0,0.3,0.0,0.0
3.072,3.78,0.35,-0.0,0.3,0.0,0.0
3.082,3.78,0.36,-0.0,0.3,0.0,0.0
3.092,3.78,0.36,-0.0,0.3,0.0,0.0
3.102,3.78,0.36,-0.0,0.3,0.0,0.0
3.112,3.78,0.36,-0.0,0.3,0.0,0.0
3.122,3.79,0.36,-0.0,0.3,0.0,0.0
3.132,3.79,0.37,-0.0,0.3,0.0,0.0
3.142,3.79,0.37,-0.0,0.3,0.0,0.0
3.152,3.79,0.37,-0.0,0.3,0.0,0.0
3.162,3.79,0.37,-0.0,0.3,0.0,0.0
3.172,3.8,0.38,-0.0,0.3,0.0,0.0
3.182,3.8,0.38,-0.0,0.3,0.0,0.0
3.192,3.8,0.38,-0.0,0.3,0.0,0.0
3.202,3.8,0.38,-0.0,0.3,0.0,0.0
3.212,3.8,0.39,-0.0,0.3,0.0,0.0
3.222,3.8,0.39,-0.0,0.3,0.0,0.0
3.232,3.81,0.39,-0.0,0.3,0.0,0.0
3.242,3.81,0.39,-0.0,0.3,0.0,0.0
3.252,3.81,0.39,-0.0,0.3,0.0,0.0
3.262,3.81,0.4,-0.0,0.3,0.0,0.0
3.272,3.81,0.4,-0.0,0.3,0.0,0.0
3.282,3.82,0.4,-0.0,0.3,0.0,0.0
3.291,3.82,0.4,-0.0,0.3,0.0,0.0
3.301,3.82,0.41,-0.0,0.3,0.0,0.0
3.312,3.82,0.41,-0.0,0.3,0.0,0.0
3.322,3.82,0.41,-0.0,0.3,0.0,0.0
3.332,3.82,0.41,-0.0,0.3,0.0,0.0
3.342,3.83,0.42,-0.0,0.3,0.0,0.0
3.352,3.83,0.42,-0.0,0.3,0.0,0.0
3.362,3.83,0.42,-0.0,0.3,0.0,0.0
3.372,3.83,0.42,-0.0,0.3,0.0,0.0
3.382,3.83,0.43,-0.0,0.3,0.0,0.0
3.392,3.84,0.43,-0.0,0.3,0.0,0.0
3.401,3.84,0.43,-0.0,0.3,0.0,0.0
3.412,3.84,0.43,-0.0,0.3,0.0,0.0
3.422,3.84,0.44,-0.0,0.3,0.0,0.0
3.432,3.84,0.44,-0.0,0.3,0.0,0.0
3.442,3.84,0.44,-0.0,0.3,0.0,0.0
3.451,3.85,0.44,-0.0,0.3,0.0,0.0
3.461,3.85,0.45,-0.0,0.3,0.0,0.0
3.471,3.85,0.45,-0.0,0.3,0.0,0.0
3.481,3.85,0.45,-0.0,0.3,0.0,0.0
3.492,3.85,0.45,-0.0,0.3,0.0,0.0
3.501,3.85,0.46,-0.0,0.3,0.0,0.0
3.511,3.86,0.46,-0.0,0.3,0.0,0.0
3.521,3.86,0.46,-0.0,0.3,0.0,0.0
3.531,3.86,0.46,-0.0,0.3,0.0,0.0
3.541,3.86,0.47,-0.0,0.3,0.0,0.0
3.551,3.86,0.47,-0.0,0.3,0.0,0.0
3.561,3.86,0.47,-0.0,0.3,0.0,0.0
3.571,3.87,0.47,-0.0,0.3,0.0,0.0
3.581,3.87,0.48,-0.0,0.3,0.0,0.0
3.591,3.87,0.48,-0.0,0.3,0.0,0.0
3.601,3.87,0.48,-0.0,0.3,0.0,0.0
3.611,3.87,0.48,-0.0,0.3,0.0,0.0
3.621,3.87,0.49,-0.0,0.3,0.0,0.0
3.632,3.88,0.49,-0.0,0.3,0.0,0.0
3.642,3.88,0.49,-0.0,0.3,0.0,0.0
3.652,3.88,0.49,-0.0,0.3,0.0,0.0
3.659,3.88,0.5,-0.0,0.3,0.0,0.0
