t,x,y,z,vx,vy,vz
1.742,3.44,0.12,-0.0,0.3,0.0,0.0
1.752,3.44,0.13,-0.0,0.3,-0.0,0.0
1.762,3.45,0.13,-0.0,0.3,0.0,0.0
1.772,3.45,0.13,-0.0,0.3,-0.0,0.0
1.782,3.45,0.13,-0.0,0.3,0.0,0.0
1.792,3.45,0.13,-0.0,0.3,0.0,0.0
1.802,3.46,0.13,-0.0,0.3,0.0,0.0
1.812,3.46,0.14,-0.0,0.3,0.0,0.0
1.820,3.46,0.14,-0.0,0.3,0.0,0.0
1.832,3.46,0.14,-0.0,0.3,0.0,0.0
1.842,3.47,0.14,-0.0,0.3,-0.0,0.0
1.852,3.47,0.14,-0.0,0.3,0.0,0.0
1.862,3.47,0.14,-0.0,0.3,-0.0,0.0
1.871,3.47,0.15,-0.0,0.3,-0.0,0.0
1.881,3.48,0.15,-0.0,0.3,-0.0,0.0
1.891,3.48,0.15,-0.0,0.3,-0.0,0.0
1.901,3.48,0.15,-0.0,0.3,0.0,0.0
1.911,3.48,0.15,-0.0,0.3,0.0,0.0
1.921,3.49,0.16,-0.0,0.3,0.0,0.0
1.931,3.49,0.16,-0.0,0.3,0.0,0.0
1.941,3.49,0.16,-0.0,0.31,-0.0,0.0
1.951,3.49,0.16,-0.0,0.3,0.0,0.0
1.961,3.49,0.16,-0.0,0.3,-0.0,0.0
1.971,3.5,0.17,-0.0,0.31,0.0,0.0
1.981,3.5,0.17,-0.0,0.3,0.0,0.0
1.990,3.5,0.17,-0.0,0.3,0.0,0.0
2.001,3.5,0.17,-0.0,0.3,-0.0,0.0
2.011,3.51,0.17,-0.0,0.31,0.0,0.0
2.021,3.51,0.18,-0.0,0.3,0.0,0.0
2.031,3.51,0.18,-0.0,0.3,0.0,0.0
2.041,3.51,0.18,-0.0,0.3,0.0,0.0
2.051,3.52,0.18,-0.0,0.31,-0.0,0.0
2.061,3.52,0.18,-0.0,0.31,0.0,0.0
2.071,3.52,0.19,-0.0,0.3,0.0,0.0
2.081,3.52,0.19,-0.0,0.3,0.0,0.0
2.091,3.52,0.19,-0.0,0.3,0.0,0.0
2.101,3.53,0.19,-0.0,0.3,0.0,0.0
2.111,3.53,0.19,-0.0,0.3,-0.0,0.0
2.121,3.53,0.2,-0.0,0.31,0.0,0.0
2.131,3.53,0.2,-0.0,0.31,0.0,0.0
2.141,3.54,0.2,-0.0,0.3,0.0,0.0
