t,rd,pd,yd,r,p,y
8.745,0.0,0.0,0.0,-0.1,-0.02,-0.01
8.777,0.0,0.0,0.0,-0.11,-0.02,-0.01
8.811,0.0,0.0,0.0,-0.11,-0.03,-0.01
8.845,0.0,0.0,0.0,-0.11,-0.04,-0.01
8.878,0.0,0.0,0.0,-0.12,-0.04,-0.01
8.918,0.0,0.0,0.0,-0.12,-0.05,-0.01
8.942,0.0,0.0,0.0,-0.12,-0.05,-0.01
8.988,0.0,0.0,0.0,-0.12,-0.06,-0.01
9.033,0.0,0.0,0.0,-0.12,-0.07,-0.01
9.057,0.0,0.0,0.0,-0.12,-0.07,-0.01
9.08,0.0,0.0,0.0,-0.12,-0.07,-0.01
9.103,0.0,0.0,0.0,-0.12,-0.07,-0.01
9.14,0.0,0.0,0.0,-0.12,-0.08,-0.01
9.179,0.0,0.0,0.0,-0.11,-0.08,-0.01
9.204,0.0,0.0,0.0,-0.11,-0.08,-0.01
9.244,0.0,0.0,0.0,-0.11,-0.08,-0.01
9.289,0.0,0.0,0.0,-0.1,-0.08,-0.01
9.329,0.0,0.0,0.0,-0.1,-0.08,-0.01
9.364,0.0,0.0,0.0,-0.09,-0.09,-0.01
9.402,0.0,0.0,0.0,-0.09,-0.09,-0.01
9.443,0.0,0.0,0.0,-0.08,-0.09,-0.01
9.479,0.0,0.0,0.0,-0.08,-0.08,-0.01
9.509,0.0,0.0,0.0,-0.07,-0.08,-0.01
9.549,0.0,0.0,0.0,-0.07,-0.08,-0.01
9.598,0.0,0.0,0.0,-0.06,-0.08,-0.01
9.642,0.0,0.0,0.0,-0.05,-0.07,-0.01
9.681000000000001,0.0,0.0,0.0,-0.05,-0.07,-0.01
9.711,0.0,0.0,0.0,-0.04,-0.07,-0.01
9.736,0.0,0.0,0.0,-0.04,-0.07,-0.01
9.753,0.0,0.0,0.0,-0.04,-0.06,-0.01
9.779,0.0,0.0,0.0,-0.03,-0.06,-0.01
9.808,0.0,0.0,0.0,-0.03,-0.06,-0.01
9.836,0.0,0.0,0.0,-0.02,-0.05,-0.01
