t,x,y,z
19.872,1501.78,1498.5,1498.27
19.905,1501.42,1497.91,1499.92
19.945,1502.38,1498.07,1494.73
19.983,1502.03,1497.35,1496.31
20.025,1502.43,1496.96,1494.14
20.068,1503.68,1496.64,1487.32
20.093,1500.09,1495.08,1507.33
20.123,1501.17,1494.91,1501.71
20.159,1501.84,1494.43,1497.71
20.195,1502.02,1493.78,1496.3
20.215,1499.67,1493.61,1510.21
20.262,1503.66,1492.17,1486.61
20.304,1503.17,1491.26,1488.76
20.344,1502.79,1490.55,1491.49
20.388,1503.47,1489.2,1488.29
20.433,1502.48,1489.13,1494.9
20.481,1505.29,1485.45,1478.43
20.509,1501.36,1488.88,1503.09
20.549,1503.15,1486.25,1493.2
20.589,1503.61,1484.94,1490.62
20.634,1503.93,1483.74,1488.62
20.674,1502.95,1484.73,1495.33
20.712,1503.72,1483.03,1491.35
20.748,1502.86,1484.14,1496.97
20.785,1502.8,1484.0,1497.66
20.824,1503.41,1482.7,1494.22
20.865,1504.02,1481.38,1490.59
20.910,1504.51,1480.32,1487.89
20.955,1504.64,1480.1,1487.87
20.994,1503.99,1481.4,1492.79
21.037,1504.61,1480.42,1489.89
21.081,1504.83,1480.29,1489.17
21.126,1505.07,1480.25,1488.55
21.171,1505.17,1480.54,1488.84
21.216,1505.29,1480.94,1489.23
21.259,1505.13,1481.79,1491.07
21.304,1505.47,1482.01,1490.1
21.350,1505.67,1482.56,1489.83
21.396,1505.87,1483.25,1489.66
21.441,1505.58,1484.42,1492.16
21.483,1505.41,1485.41,1493.94
21.525,1505.46,1486.23,1494.33
21.569,1505.72,1487.06,1493.45
21.605,1504.85,1488.07,1498.35
21.642,1505.0,1488.76,1497.97
21.686,1505.76,1489.77,1494.1
21.729,1505.66,1490.76,1494.67
21.773,1505.78,1491.87,1494.33
21.815,1505.57,1492.72,1495.66
21.854,1505.36,1493.45,1496.92
21.895,1505.34,1494.34,1497.04
21.936,1505.41,1495.36,1496.53
21.977,1505.36,1496.26,1496.51
22.019,1505.41,1497.35,1496.0
22.059,1505.19,1497.78,1496.95
22.102,1505.37,1499.26,1495.43
22.147,1505.44,1500.59,1494.36
22.193,1505.35,1501.43,1494.31
22.238,1505.31,1502.5,1493.85
22.281,1505.01,1502.41,1495.3
22.321,1504.74,1502.19,1496.73
22.364,1504.75,1503.25,1495.7
22.408,1504.74,1504.28,1494.58
22.451,1504.62,1504.71,1494.43
22.495,1504.49,1505.12,1494.36
22.540,1504.4,1505.7,1493.85
22.583,1504.2,1505.37,1494.74
22.627,1504.07,1505.54,1494.74
22.668,1503.92,1505.35,1495.16
22.712,1503.84,1505.93,1494.23
22.754,1503.67,1505.39,1495.08
22.798,1503.57,1505.58,1494.66
22.838,1503.42,1504.96,1495.53
22.877,1503.29,1504.35,1496.4
22.905,1503.11,1501.67,1501.05
22.948,1503.14,1504.91,1494.61
22.986,1503.02,1503.57,1496.46
23.031,1502.93,1504.77,1493.48
23.062,1502.85,1501.83,1499.33
23.104,1502.75,1503.62,1494.81
23.147,1502.65,1503.37,1494.26
23.183,1502.62,1501.98,1497.14
23.232,1502.43,1503.49,1491.97
23.277,1502.37,1502.44,1493.57
23.313,1502.4,1501.04,1497.28
23.353,1502.29,1501.16,1495.85
23.386,1502.34,1500.17,1498.47
23.428,1502.15,1500.67,1495.01
23.468,1502.13,1500.15,1495.62
23.513,1501.99,1500.13,1493.74
23.550,1502.1,1499.31,1497.08
23.595,1501.87,1499.5,1493.47
23.640,1501.84,1499.1,1493.77
23.689,1501.74,1498.88,1492.82
23.736,1501.7,1498.56,1492.97
23.779,1501.76,1498.25,1494.87
23.814,1501.9,1498.0,1497.68
23.859,1501.67,1497.96,1494.31
23.899,1501.75,1497.81,1495.84
23.942,1501.67,1497.76,1494.84
23.988,1501.59,1497.73,1493.8
24.032,1501.61,1497.72,1494.47
24.072,1501.82,1497.73,1498.06
24.106,1501.64,1497.79,1495.5
24.146,1501.65,1497.87,1495.67
24.188,1501.59,1498.0,1494.97
24.224,1501.69,1498.06,1496.83
24.264,1501.59,1498.26,1495.56
24.310,1501.46,1498.57,1493.61
24.351,1501.54,1498.7,1495.14
24.395,1501.47,1499.01,1494.62
24.441,1501.37,1499.44,1493.48
24.479,1501.52,1499.39,1496.21
24.522,1501.4,1499.9,1494.84
24.564,1501.39,1500.16,1495.12
24.609,1501.34,1500.56,1494.88
24.656,1501.17,1501.34,1493.26
24.704,1501.13,1501.79,1493.39
24.753,1501.1,1502.17,1493.89
24.800,1501.07,1502.5,1494.37
24.847,1501.02,1502.91,1494.54
24.893,1500.96,1503.3,1494.67
24.940,1500.93,1503.57,1495.03
24.983,1500.95,1503.57,1495.82
25.026,1500.9,1503.86,1495.86
25.067,1500.87,1504.0,1496.08
25.108,1500.87,1503.99,1496.52
25.157,1500.57,1505.33,1494.41
25.206,1500.5,1505.58,1494.38
25.253,1500.48,1505.56,1494.94
25.301,1500.38,1505.85,1494.83
25.343,1500.49,1505.21,1496.19
25.393,1500.18,1506.3,1494.54
25.437,1500.3,1505.61,1495.8
25.486,1500.04,1506.38,1494.64
25.530,1500.17,1505.63,1495.9
25.578,1500.0,1505.96,1495.37
25.627,1499.91,1505.98,1495.2
25.660,1500.33,1504.41,1497.97
25.703,1499.97,1505.27,1496.25
25.750,1499.82,1505.4,1495.58
25.801,1499.54,1505.78,1494.44
25.849,1499.62,1505.21,1495.29
25.892,1499.75,1504.61,1496.34
25.937,1499.64,1504.54,1496.04
