t,x,y,z
14.786,1.74,-4.37,-2.54
14.820,-0.63,-5.25,-2.86
14.860,-1.95,-7.03,-3.59
14.893,-0.26,-5.88,-3.15
14.927,0.86,-4.35,-2.5
14.963,-0.18,-5.9,-3.14
14.997,-0.07,-5.05,-2.81
15.033,-2.33,-7.3,-3.82
15.074,-0.58,-6.16,-3.33
15.110,0.8,-4.58,-2.58
15.130,-0.25,-4.52,-2.54
15.158,-1.2,-5.82,-3.17
15.190,0.87,-4.6,-2.61
15.224,-0.76,-6.26,-3.45
15.256,0.7,-4.76,-2.7
15.279,-0.38,-4.72,-2.67
15.302,-0.01,-4.54,-2.57
15.329,-1.35,-5.91,-3.35
15.358,1.11,-4.61,-2.64
15.392,-0.04,-5.88,-3.37
15.430,-0.84,-5.68,-3.28
15.474,0.86,-6.06,-3.52
15.502,0.03,-4.7,-2.67
15.539,-0.12,-5.98,-3.47
15.580,-0.48,-6.16,-3.62
15.623,3.7,-4.79,-2.72
15.658,-0.13,-5.54,-3.17
15.699,-0.4,-6.32,-3.7
15.742,1.53,-6.05,-3.53
15.786,0.14,-6.23,-3.56
15.827,0.64,-6.09,-3.41
15.863,2.15,-5.4,-2.94
15.899,-0.68,-6.36,-3.47
15.938,1.09,-6.18,-3.32
15.977,2.7,-5.39,-2.82
16.011,0.31,-6.19,-3.22
16.043,1.54,-6.32,-3.24
16.077,0.5,-6.37,-3.22
16.113,2.98,-5.68,-2.84
16.144,1.1,-6.27,-3.08
16.180,0.44,-6.91,-3.33
16.218,2.09,-6.8,-3.23
16.259,1.62,-7.41,-3.41
16.301,2.29,-7.13,-3.21
16.345,3.58,-7.35,-3.22
16.385,2.36,-7.68,-3.26
16.427,2.71,-7.64,-3.17
16.464,2.85,-7.82,-3.16
16.501,1.72,-8.01,-3.15
16.534,4.02,-6.91,-2.81
16.564,1.22,-9.27,-3.39
16.594,3.2,-6.84,-2.72
16.627,2.73,-7.72,-2.93
16.650,1.74,-7.59,-2.85
16.664,2.27,-6.92,-2.68
16.687,1.18,-8.82,-3.11
16.707,2.22,-7.31,-2.74
16.730,2.26,-7.39,-2.75
16.752,3.54,-7.45,-2.75
16.768,1.27,-7.33,-2.71
16.796,3.47,-7.9,-2.83
16.817,2.42,-7.78,-2.79
16.853,3.62,-10.45,-3.35
16.877,2.61,-7.94,-2.79
16.899,2.55,-8.25,-2.84
16.920,2.6,-8.34,-2.84
16.943,3.4,-9.46,-3.05
16.958,1.73,-7.97,-2.74
16.984,3.95,-8.61,-2.86
17.014,3.97,-8.82,-2.89
17.045,3.34,-10.62,-3.22
17.074,3.92,-9.57,-3.0
17.090,1.63,-9.47,-2.95
17.112,3.11,-8.93,-2.84
17.144,4.77,-11.18,-3.24
17.170,2.6,-10.85,-3.16
17.207,5.31,-10.48,-3.06
17.242,5.19,-11.15,-3.15
17.274,3.57,-12.81,-3.4
17.311,4.55,-10.28,-2.96
17.342,4.96,-13.03,-3.37
17.379,4.6,-10.83,-3.01
17.411,3.81,-13.65,-3.4
17.446,6.04,-10.83,-2.97
17.469,3.3,-12.1,-3.13
17.498,4.62,-12.06,-3.11
17.537,5.84,-12.33,-3.14
17.582,6.86,-13.45,-3.28
17.624,5.08,-15.93,-3.61
17.660,4.94,-12.79,-3.15
17.702,7.0,-14.5,-3.35
17.737,4.48,-15.11,-3.39
17.776,5.87,-14.9,-3.34
17.814,6.73,-12.45,-3.01
17.843,4.84,-14.96,-3.3
17.876,5.89,-11.79,-2.9
17.916,6.05,-15.59,-3.36
17.964,7.51,-15.1,-3.29
17.999,5.28,-14.86,-3.26
18.028,5.44,-14.69,-3.21
18.060,6.27,-12.23,-2.9
18.110,6.99,-17.94,-3.58
18.145,7.63,-12.49,-2.92
18.180,5.6,-15.39,-3.26
18.204,6.62,-12.52,-2.9
18.247,7.0,-15.41,-3.24
18.284,6.85,-16.12,-3.32
18.334,8.4,-15.52,-3.25
18.360,5.73,-12.89,-2.91
18.394,7.6,-14.9,-3.14
18.428,6.3,-15.4,-3.2
18.466,8.06,-14.02,-3.04
18.514,9.09,-14.96,-3.14
18.543,7.01,-14.26,-3.05
18.591,7.86,-15.79,-3.24
18.635,9.36,-15.28,-3.17
18.671,6.98,-15.46,-3.18
18.705,8.97,-13.49,-2.93
18.742,8.44,-15.42,-3.16
18.781,7.41,-15.2,-3.14
18.817,9.3,-13.48,-2.92
18.859,8.83,-15.27,-3.14
18.885,7.9,-14.77,-3.08
18.925,9.54,-13.78,-2.95
18.965,9.21,-15.22,-3.13
18.999,8.08,-15.41,-3.16
19.033,9.95,-13.64,-2.92
19.066,8.44,-15.01,-3.1
19.094,8.99,-13.49,-2.9
19.120,7.5,-14.8,-3.07
19.147,9.14,-13.55,-2.9
19.186,9.96,-15.41,-3.16
19.217,9.36,-13.62,-2.91
19.253,10.36,-15.06,-3.11
19.287,9.43,-14.39,-3.01
19.317,9.39,-15.19,-3.12
19.350,9.78,-13.79,-2.92
19.387,10.95,-14.62,-3.04
19.406,8.53,-15.24,-3.12
19.450,11.25,-14.22,-2.97
