t,rd,pd,yd,r,p,y
17.236,0.0,0.0,0.0,-0.02,0.03,0.0
17.285,0.0,0.0,0.0,-0.01,0.03,0.0
17.329,0.0,0.0,0.0,-0.01,0.03,0.0
17.368,0.0,0.0,0.0,-0.01,0.03,0.0
17.409,0.0,0.0,0.0,-0.01,0.03,0.0
17.449,0.0,0.0,0.0,-0.01,0.03,0.0
17.487,0.0,0.0,0.0,-0.01,0.03,0.0
17.524,0.0,0.0,0.0,-0.01,0.03,0.0
17.56,0.0,0.0,0.0,-0.0,0.03,0.0
17.599,0.0,0.0,0.0,-0.0,0.03,0.0
17.639,0.0,0.0,0.0,-0.0,0.03,0.0
17.68,0.0,0.0,0.0,0.0,0.02,0.0
17.719,0.0,0.0,0.0,0.0,0.02,0.0
17.756,0.0,0.0,0.0,0.0,0.02,0.0
17.781,0.0,0.0,0.0,0.0,0.02,0.0
17.823,0.0,0.0,0.0,0.01,0.02,0.0
17.868,0.0,0.0,0.0,0.01,0.01,0.0
17.906,0.0,0.0,0.0,0.01,0.01,0.0
17.948,0.0,0.0,0.0,0.01,0.01,0.0
17.988,0.0,0.0,0.0,0.01,0.01,0.0
18.032,0.0,0.0,0.0,0.01,0.01,0.0
18.073,0.0,0.0,0.0,0.01,0.01,0.0
18.114,0.0,0.0,0.0,0.01,0.0,0.0
18.158,0.0,0.0,0.0,0.02,0.0,0.0
18.2,0.0,0.0,0.0,0.02,-0.0,0.0
18.242,0.0,0.0,0.0,0.02,-0.0,0.0
18.284,0.0,0.0,0.0,0.02,-0.01,0.0
18.311,0.0,0.0,0.0,0.02,-0.01,0.0
18.346,0.0,0.0,0.0,0.02,-0.01,0.0
18.375,0.0,0.0,0.0,0.02,-0.01,0.0
18.416,0.0,0.0,0.0,0.02,-0.01,0.0
18.462,0.0,0.0,0.0,0.02,-0.02,0.0
18.501,0.0,0.0,0.0,0.02,-0.02,0.0
18.541,0.0,0.0,0.0,0.02,-0.02,0.0
18.579,0.0,0.0,0.0,0.02,-0.02,0.0
18.613,0.0,0.0,0.0,0.02,-0.02,0.0
18.65,0.0,0.0,0.0,0.02,-0.03,0.0
18.687,0.0,0.0,0.0,0.02,-0.03,0.0
18.72,0.0,0.0,0.0,0.02,-0.03,0.0
18.757,0.0,0.0,0.0,0.02,-0.03,0.0
18.801,0.0,0.0,0.0,0.02,-0.03,0.0
18.846,0.0,0.0,0.0,0.01,-0.03,0.0
18.896,0.0,0.0,0.0,0.01,-0.03,0.0
18.937,0.0,0.0,0.0,0.01,-0.03,0.0
18.976,0.0,0.0,0.0,0.01,-0.03,0.0
19.015,0.0,0.0,0.0,0.01,-0.03,0.0
19.052,0.0,0.0,0.0,0.01,-0.03,0.0
19.087,0.0,0.0,0.0,0.01,-0.03,0.0
19.134,0.0,0.0,0.0,0.01,-0.03,0.0
19.168,0.0,0.0,0.0,0.01,-0.03,0.0
19.196,0.0,0.0,0.0,0.01,-0.03,0.0
19.236,0.0,0.0,0.0,0.01,-0.03,0.0
19.267,0.0,0.0,0.0,0.01,-0.03,0.0
19.293,0.0,0.0,0.0,0.01,-0.03,0.0
19.332,0.0,0.0,0.0,0.0,-0.03,0.0
19.367,0.0,0.0,0.0,0.0,-0.03,0.0
19.408,0.0,0.0,0.0,0.0,-0.03,0.0
19.445,0.0,0.0,0.0,0.0,-0.02,0.0
19.486,0.0,0.0,0.0,0.0,-0.02,0.0
19.522,0.0,0.0,0.0,0.0,-0.02,0.0
19.562,0.0,0.0,0.0,0.0,-0.02,0.0
19.597,0.0,0.0,0.0,0.0,-0.02,0.0
19.634,0.0,0.0,0.0,-0.0,-0.02,0.0
19.673000000000002,0.0,0.0,0.0,-0.0,-0.02,0.0
19.71,0.0,0.0,0.0,-0.0,-0.01,0.0
19.744,0.0,0.0,0.0,-0.0,-0.01,0.0
19.787,0.0,0.0,0.0,-0.0,-0.01,0.0
19.815,0.0,0.0,0.0,-0.0,-0.01,0.0
19.852,0.0,0.0,0.0,-0.0,-0.01,0.0
19.892,0.0,0.0,0.0,-0.0,-0.01,0.0
19.935,0.0,0.0,0.0,-0.0,-0.01,0.0
19.978,0.0,0.0,0.0,-0.0,-0.0,0.0
20.015,0.0,0.0,0.0,-0.0,-0.0,0.0
20.057,0.0,0.0,0.0,-0.0,-0.0,0.0
20.1,0.0,0.0,0.0,-0.0,0.0,0.0
20.133,0.0,0.0,0.0,-0.0,0.0,0.0
20.166,0.0,0.0,0.0,-0.0,0.0,0.0
20.205,0.0,0.0,0.0,-0.0,0.0,0.0
20.245,0.0,0.0,0.0,-0.0,0.0,0.0
20.283,0.0,0.0,0.0,0.0,0.01,0.0
20.325,0.0,0.0,0.0,0.0,0.01,0.0
20.368,0.0,0.0,0.0,0.0,0.01,0.0
20.404,0.0,0.0,0.0,0.0,0.01,0.0
20.43,0.0,0.0,0.0,0.0,0.01,0.0
20.466,0.0,0.0,0.0,0.0,0.01,0.0
20.504,0.0,0.0,0.0,0.0,0.01,0.0
20.543,0.0,0.0,0.0,0.0,0.01,0.0
20.576,0.0,0.0,0.0,0.0,0.01,0.0
20.615,0.0,0.0,0.0,0.01,0.01,0.0
20.648,0.0,0.0,0.0,0.01,0.01,0.0
20.68,0.0,0.0,0.0,0.01,0.01,0.0
20.722,0.0,0.0,0.0,0.01,0.01,0.0
20.759,0.0,0.0,0.0,0.01,0.01,0.0
20.793,0.0,0.0,0.0,0.01,0.01,0.0
20.84,0.0,0.0,0.0,0.01,0.01,0.0
20.882,0.0,0.0,0.0,0.01,0.0,0.0
20.924,0.0,0.0,0.0,0.01,0.0,0.0
20.964,0.0,0.0,0.0,0.01,0.0,0.0
21.007,0.0,0.0,0.0,0.01,0.0,0.0
21.045,0.0,0.0,0.0,0.01,0.0,0.0
21.083,0.0,0.0,0.0,0.01,0.0,0.0
21.123,0.0,0.0,0.0,0.01,0.0,0.0
21.164,0.0,0.0,0.0,0.01,-0.0,0.0
21.203,0.0,0.0,0.0,0.01,-0.0,0.0
21.244,0.0,0.0,0.0,0.01,-0.0,0.0
21.284,0.0,0.0,0.0,0.01,-0.0,0.0
21.324,0.0,0.0,0.0,0.01,-0.0,0.0
21.36,0.0,0.0,0.0,0.01,-0.01,0.0
21.4,0.0,0.0,0.0,0.01,-0.01,0.0
21.439,0.0,0.0,0.0,0.01,-0.01,0.0
21.469,0.0,0.0,0.0,0.01,-0.01,0.0
21.503,0.0,0.0,0.0,0.01,-0.01,0.0
21.545,0.0,0.0,0.0,0.01,-0.01,0.0
21.588,0.0,0.0,0.0,0.01,-0.01,0.0
21.631,0.0,0.0,0.0,0.01,-0.01,0.0
21.673000000000002,0.0,0.0,0.0,0.01,-0.01,0.0
21.716,0.0,0.0,0.0,0.01,-0.01,0.0
21.754,0.0,0.0,0.0,0.01,-0.01,0.0
21.796,0.0,0.0,0.0,0.01,-0.01,0.0
21.843,0.0,0.0,0.0,0.01,-0.01,0.0
21.894,0.0,0.0,0.0,0.01,-0.01,0.0
21.934,0.0,0.0,0.0,0.01,-0.01,0.0
21.977,0.0,0.0,0.0,0.01,-0.01,0.0
22.023,0.0,0.0,0.0,0.01,-0.01,0.0
22.052,0.0,0.0,0.0,0.01,-0.01,0.0
22.101,0.0,0.0,0.0,0.0,-0.01,0.0
22.151,0.0,0.0,0.0,0.0,-0.01,0.0
22.193,0.0,0.0,0.0,0.0,-0.01,0.0
22.242,0.0,0.0,0.0,0.0,-0.01,0.0
22.284,0.0,0.0,0.0,0.0,-0.01,0.0
22.325,0.0,0.0,0.0,0.0,-0.01,0.0
22.37,0.0,0.0,0.0,0.0,-0.0,0.0
22.406,0.0,0.0,0.0,-0.0,-0.0,0.0
22.439,0.0,0.0,0.0,-0.0,0.0,0.0
22.478,0.0,0.0,0.0,-0.0,0.0,0.0
22.517,0.0,0.0,0.0,-0.0,0.01,0.0
22.554,0.0,0.0,0.0,-0.0,0.01,0.0
22.595,0.0,0.0,0.0,-0.0,0.01,0.0
22.638,0.0,0.0,0.0,-0.0,0.01,0.0
22.676,0.0,0.0,0.0,-0.0,0.01,0.0
22.723,0.0,0.0,0.0,-0.0,0.02,0.0
22.764,0.0,0.0,0.0,-0.0,0.02,0.0
22.804,0.0,0.0,0.0,-0.0,0.02,0.0
22.844,0.0,0.0,0.0,-0.0,0.02,0.0
22.885,0.0,0.0,0.0,-0.0,0.02,0.0
22.924,0.0,0.0,0.0,-0.0,0.03,0.0
22.966,0.0,0.0,0.0,-0.0,0.03,0.0
22.993,0.0,0.0,0.0,-0.0,0.03,0.0
23.038,0.0,0.0,0.0,-0.0,0.03,0.0
23.071,0.0,0.0,0.0,-0.0,0.03,0.0
23.116,0.0,0.0,0.0,-0.0,0.03,0.0
23.161,0.0,0.0,0.0,-0.0,0.03,0.0
23.199,0.0,0.0,0.0,-0.0,0.03,0.0
23.243,0.0,0.0,0.0,-0.0,0.03,0.0
23.286,0.0,0.0,0.0,-0.0,0.03,0.0
23.319,0.0,0.0,0.0,-0.0,0.03,0.0
23.353,0.0,0.0,0.0,-0.0,0.03,0.0
23.386,0.0,0.0,0.0,-0.0,0.03,0.0
23.426,0.0,0.0,0.0,-0.0,0.03,0.0
23.456,0.0,0.0,0.0,-0.0,0.03,0.0
23.495,0.0,0.0,0.0,-0.0,0.03,0.0
23.53,0.0,0.0,0.0,-0.0,0.03,0.0
23.567,0.0,0.0,0.0,-0.0,0.03,0.0
23.611,0.0,0.0,0.0,-0.0,0.03,0.0
23.648,0.0,0.0,0.0,-0.0,0.03,0.0
23.69,0.0,0.0,0.0,-0.0,0.03,0.0
23.727,0.0,0.0,0.0,-0.0,0.03,0.0
23.75,0.0,0.0,0.0,-0.0,0.03,0.0
23.785,0.0,0.0,0.0,-0.0,0.02,0.0
23.822,0.0,0.0,0.0,0.0,0.02,0.0
23.863,0.0,0.0,0.0,0.0,0.02,0.0
23.906,0.0,0.0,0.0,0.0,0.02,0.0
23.941,0.0,0.0,0.0,0.0,0.02,0.0
23.986,0.0,0.0,0.0,0.0,0.02,0.0
24.019,0.0,0.0,0.0,0.0,0.02,0.0
24.062,0.0,0.0,0.0,0.0,0.01,0.0
24.09,0.0,0.0,0.0,0.0,0.01,0.0
24.118,0.0,0.0,0.0,0.0,0.01,0.0
24.16,0.0,0.0,0.0,0.0,0.01,0.0
24.204,0.0,0.0,0.0,0.0,0.01,0.0
24.248,0.0,0.0,0.0,0.0,0.0,0.0
24.289,0.0,0.0,0.0,0.0,0.0,0.0
24.321,0.0,0.0,0.0,0.0,-0.0,0.0
24.364,0.0,0.0,0.0,-0.0,-0.0,0.0
24.407,0.0,0.0,0.0,-0.0,-0.01,0.0
24.443,0.0,0.0,0.0,-0.0,-0.01,0.0
24.487,0.0,0.0,0.0,-0.0,-0.01,0.0
24.527,0.0,0.0,0.0,-0.0,-0.01,0.0
24.565,0.0,0.0,0.0,-0.0,-0.02,0.0
24.6,0.0,0.0,0.0,-0.0,-0.02,0.0
24.633,0.0,0.0,0.0,-0.0,-0.02,0.0
24.673000000000002,0.0,0.0,0.0,-0.01,-0.02,0.0
24.712,0.0,0.0,0.0,-0.01,-0.02,0.0
24.752,0.0,0.0,0.0,-0.01,-0.02,0.0
24.787,0.0,0.0,0.0,-0.01,-0.03,0.0
24.822,0.0,0.0,0.0,-0.01,-0.03,0.0
24.864,0.0,0.0,0.0,-0.01,-0.03,0.0
24.896,0.0,0.0,0.0,-0.01,-0.03,0.0
24.929,0.0,0.0,0.0,-0.01,-0.03,0.0
24.961,0.0,0.0,0.0,-0.01,-0.03,0.0
24.993,0.0,0.0,0.0,-0.01,-0.03,0.0
25.024,0.0,0.0,0.0,-0.01,-0.03,0.0
25.067,0.0,0.0,0.0,-0.01,-0.03,0.0
25.104,0.0,0.0,0.0,-0.01,-0.03,0.0
25.144,0.0,0.0,0.0,-0.01,-0.03,0.0
25.181,0.0,0.0,0.0,-0.01,-0.03,0.0
25.222,0.0,0.0,0.0,-0.01,-0.03,0.0
25.261,0.0,0.0,0.0,-0.01,-0.03,0.0
25.297,0.0,0.0,0.0,-0.01,-0.03,0.0
25.344,0.0,0.0,0.0,-0.01,-0.03,0.0
25.381,0.0,0.0,0.0,-0.01,-0.03,0.0
25.423,0.0,0.0,0.0,-0.01,-0.02,0.0
25.464,0.0,0.0,0.0,-0.01,-0.02,0.0
25.501,0.0,0.0,0.0,-0.01,-0.02,0.0
25.539,0.0,0.0,0.0,-0.01,-0.02,0.0
25.572,0.0,0.0,0.0,-0.01,-0.02,0.0
25.619,0.0,0.0,0.0,-0.01,-0.02,0.0
25.662,0.0,0.0,0.0,-0.01,-0.02,0.0
25.707,0.0,0.0,0.0,-0.01,-0.01,0.0
25.748,0.0,0.0,0.0,-0.01,-0.01,0.0
25.787,0.0,0.0,0.0,-0.01,-0.01,0.0
25.824,0.0,0.0,0.0,-0.01,-0.01,0.0
25.866,0.0,0.0,0.0,-0.01,-0.01,0.0
25.903,0.0,0.0,0.0,-0.01,-0.01,0.0
25.951,0.0,0.0,0.0,-0.01,-0.01,0.0
25.998,0.0,0.0,0.0,-0.01,-0.0,0.0
26.038,0.0,0.0,0.0,-0.01,-0.0,0.0
26.081,0.0,0.0,0.0,-0.01,-0.0,0.0
26.122,0.0,0.0,0.0,-0.01,-0.0,0.0
26.162,0.0,0.0,0.0,-0.01,0.0,0.0
26.199,0.0,0.0,0.0,-0.01,0.0,0.0
26.233,0.0,0.0,0.0,-0.01,0.0,0.0
26.264,0.0,0.0,0.0,-0.01,0.0,0.0
26.307,0.0,0.0,0.0,-0.01,0.0,0.0
26.344,0.0,0.0,0.0,-0.01,0.01,0.0
26.393,0.0,0.0,0.0,-0.01,0.01,0.0
26.431,0.0,0.0,0.0,-0.01,0.01,0.0
26.47,0.0,0.0,0.0,-0.0,0.01,0.0
26.512,0.0,0.0,0.0,-0.0,0.01,0.0
26.55,0.0,0.0,0.0,-0.0,0.01,0.0
26.589,0.0,0.0,0.0,-0.0,0.01,0.0
26.626,0.0,0.0,0.0,-0.0,0.01,0.0
26.657,0.0,0.0,0.0,-0.0,0.01,0.0
26.687,0.0,0.0,0.0,-0.0,0.01,0.0
26.731,0.0,0.0,0.0,-0.0,0.01,0.0
26.768,0.0,0.0,0.0,-0.0,0.01,0.0
26.806,0.0,0.0,0.0,-0.0,0.01,0.0
26.845,0.0,0.0,0.0,-0.0,0.01,0.0
26.885,0.0,0.0,0.0,0.0,0.01,0.0
26.931,0.0,0.0,0.0,0.0,0.01,0.0
26.97,0.0,0.0,0.0,0.0,0.01,0.0
27.006,0.0,0.0,0.0,0.0,0.01,0.0
27.044,0.0,0.0,0.0,0.0,0.0,0.0
27.092,0.0,0.0,0.0,0.0,0.0,0.0
27.128,0.0,0.0,0.0,0.0,0.0,0.0
27.189,0.0,0.0,0.0,0.0,0.0,0.0
27.236,0.0,0.0,0.0,0.0,0.0,0.0
27.278,0.0,0.0,0.0,0.0,-0.0,0.0
27.321,0.0,0.0,0.0,0.0,-0.0,0.0
27.363,0.0,0.0,0.0,0.0,-0.0,0.0
27.408,0.0,0.0,0.0,0.0,-0.0,0.0
27.447,0.0,0.0,0.0,0.0,-0.0,0.0
27.482,0.0,0.0,0.0,0.0,-0.0,0.0
27.514,0.0,0.0,0.0,0.0,-0.01,0.0
27.553,0.0,0.0,0.0,0.0,-0.01,0.0
27.585,0.0,0.0,0.0,0.0,-0.01,0.0
27.625,0.0,0.0,0.0,0.0,-0.01,0.0
27.662,0.0,0.0,0.0,-0.0,-0.01,0.0
27.704,0.0,0.0,0.0,-0.0,-0.01,0.0
27.746,0.0,0.0,0.0,-0.0,-0.01,0.0
27.781,0.0,0.0,0.0,-0.0,-0.01,0.0
27.808,0.0,0.0,0.0,-0.0,-0.01,0.0
27.847,0.0,0.0,0.0,-0.0,-0.01,0.0
27.874,0.0,0.0,0.0,-0.0,-0.01,0.0
27.91,0.0,0.0,0.0,-0.0,-0.01,0.0
27.951999999999998,0.0,0.0,0.0,-0.0,-0.01,0.0
27.981,0.0,0.0,0.0,-0.0,-0.01,0.0
28.022,0.0,0.0,0.0,-0.0,-0.01,0.0
28.061,0.0,0.0,0.0,-0.0,-0.01,0.0
28.094,0.0,0.0,0.0,-0.0,-0.01,0.0
28.131,0.0,0.0,0.0,-0.0,-0.01,0.0
28.165,0.0,0.0,0.0,-0.0,-0.01,0.0
28.199,0.0,0.0,0.0,-0.0,-0.01,0.0
28.232,0.0,0.0,0.0,-0.0,-0.01,0.0
28.265,0.0,0.0,0.0,-0.0,-0.01,0.0
28.309,0.0,0.0,0.0,-0.0,-0.01,0.0
28.353,0.0,0.0,0.0,-0.0,-0.01,0.0
28.395,0.0,0.0,0.0,-0.0,-0.0,0.0
28.437,0.0,0.0,0.0,-0.0,-0.0,0.0
28.475,0.0,0.0,0.0,0.0,-0.0,0.0
28.513,0.0,0.0,0.0,0.0,0.0,0.0
28.55,0.0,0.0,0.0,0.0,0.0,0.0
28.594,0.0,0.0,0.0,0.0,0.0,0.0
28.639,0.0,0.0,0.0,0.0,0.01,0.0
28.682,0.0,0.0,0.0,0.0,0.01,0.0
28.719,0.0,0.0,0.0,0.0,0.01,0.0
28.756,0.0,0.0,0.0,0.01,0.01,0.0
28.793,0.0,0.0,0.0,0.01,0.01,0.0
28.831,0.0,0.0,0.0,0.01,0.02,0.0
28.876,0.0,0.0,0.0,0.01,0.02,0.0
28.92,0.0,0.0,0.0,0.01,0.02,0.0
28.96,0.0,0.0,0.0,0.01,0.02,0.0
29.003,0.0,0.0,0.0,0.01,0.02,0.0
29.046,0.0,0.0,0.0,0.01,0.02,0.0
29.087,0.0,0.0,0.0,0.01,0.03,0.0
29.128,0.0,0.0,0.0,0.01,0.03,0.0
29.162,0.0,0.0,0.0,0.01,0.03,0.0
29.201,0.0,0.0,0.0,0.01,0.03,0.0
29.236,0.0,0.0,0.0,0.01,0.03,0.0
29.271,0.0,0.0,0.0,0.01,0.03,0.0
29.313,0.0,0.0,0.0,0.01,0.03,0.0
29.352,0.0,0.0,0.0,0.01,0.03,0.0
29.391,0.0,0.0,0.0,0.01,0.03,0.0
29.427,0.0,0.0,0.0,0.01,0.03,0.0
29.457,0.0,0.0,0.0,0.01,0.03,0.0
29.501,0.0,0.0,0.0,0.01,0.03,0.0
29.542,0.0,0.0,0.0,0.01,0.03,0.0
29.578,0.0,0.0,0.0,0.01,0.03,0.0
29.611,0.0,0.0,0.0,0.01,0.03,0.0
29.648,0.0,0.0,0.0,0.01,0.03,0.0
29.677,0.0,0.0,0.0,0.01,0.03,0.0
29.727,0.0,0.0,0.0,0.01,0.03,0.0
29.762,0.0,0.0,0.0,0.01,0.03,0.0
29.811,0.0,0.0,0.0,0.01,0.02,0.0
29.861,0.0,0.0,0.0,0.01,0.02,0.0
29.906,0.0,0.0,0.0,0.01,0.02,0.0
29.947,0.0,0.0,0.0,0.01,0.02,0.0
29.994,0.0,0.0,0.0,0.01,0.02,0.0
30.035,0.0,0.0,0.0,0.01,0.02,0.0
30.075,0.0,0.0,0.0,0.01,0.01,0.0
30.113,0.0,0.0,0.0,0.01,0.01,-0.0
30.15,0.0,0.0,0.0,0.01,0.01,-0.0
30.191,0.0,0.0,0.0,0.01,0.01,-0.0
30.238,0.0,0.0,0.0,0.01,0.01,-0.0
30.274,0.0,0.0,0.0,0.0,0.01,-0.0
30.317,0.0,0.0,0.0,0.0,0.0,-0.0
30.362,0.0,0.0,0.0,0.0,0.0,-0.0
30.403,0.0,0.0,0.0,-0.0,-0.0,-0.0
30.451,0.0,0.0,0.0,-0.0,-0.0,-0.0
30.484,0.0,0.0,0.0,-0.0,-0.0,-0.0
30.527,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.562,0.0,0.0,0.0,-0.01,-0.01,-0.0
30.591,0.0,0.0,0.0,-0.01,-0.01,0.0
30.641,0.0,0.0,0.0,-0.01,-0.01,0.0
30.68,0.0,0.0,0.0,-0.01,-0.01,0.0
30.719,0.0,0.0,0.0,-0.01,-0.01,0.0
30.764,0.0,0.0,0.0,-0.01,-0.01,0.0
30.802,0.0,0.0,0.0,-0.02,-0.02,0.0
30.848,0.0,0.0,0.0,-0.02,-0.02,0.0
30.892,0.0,0.0,0.0,-0.02,-0.02,0.0
30.922,0.0,0.0,0.0,-0.02,-0.02,0.0
30.965,0.0,0.0,0.0,-0.02,-0.02,0.0
31.01,0.0,0.0,0.0,-0.02,-0.02,0.0
31.046,0.0,0.0,0.0,-0.02,-0.02,0.0
31.089,0.0,0.0,0.0,-0.02,-0.02,0.0
31.129,0.0,0.0,0.0,-0.02,-0.02,0.0
31.166,0.0,0.0,0.0,-0.02,-0.02,0.0
31.201,0.0,0.0,0.0,-0.02,-0.02,0.0
31.247,0.0,0.0,0.0,-0.02,-0.02,0.0
31.285,0.0,0.0,0.0,-0.02,-0.02,0.0
31.329,0.0,0.0,0.0,-0.02,-0.02,0.0
31.376,0.0,0.0,0.0,-0.02,-0.02,0.0
31.403,0.0,0.0,0.0,-0.02,-0.02,0.0
31.439,0.0,0.0,0.0,-0.02,-0.02,0.0
31.479,0.0,0.0,0.0,-0.02,-0.02,0.0
31.516,0.0,0.0,0.0,-0.02,-0.02,0.0
31.547,0.0,0.0,0.0,-0.02,-0.01,0.0
31.582,0.0,0.0,0.0,-0.02,-0.01,0.0
31.605,0.0,0.0,0.0,-0.02,-0.01,0.0
31.645,0.0,0.0,0.0,-0.02,-0.01,0.0
31.673000000000002,0.0,0.0,0.0,-0.02,-0.01,0.0
31.708,0.0,0.0,0.0,-0.02,-0.01,0.0
31.736,0.0,0.0,0.0,-0.02,-0.01,0.0
31.772,0.0,0.0,0.0,-0.02,-0.01,0.0
31.808,0.0,0.0,0.0,-0.02,-0.01,0.0
31.841,0.0,0.0,0.0,-0.01,-0.01,0.0
31.873,0.0,0.0,0.0,-0.01,-0.0,0.0
31.896,0.0,0.0,0.0,-0.01,-0.0,0.0
31.922,0.0,0.0,0.0,-0.01,-0.0,-0.0
31.953,0.0,0.0,0.0,-0.01,-0.0,-0.0
31.98,0.0,0.0,0.0,-0.01,-0.0,-0.0
32.007,0.0,0.0,0.0,-0.01,-0.0,-0.0
32.032,0.0,0.0,0.0,-0.01,0.0,-0.0
32.069,0.0,0.0,0.0,-0.01,0.0,-0.0
32.109,0.0,0.0,0.0,-0.01,0.0,0.0
32.141,0.0,0.0,0.0,-0.01,0.0,0.0
32.176,0.0,0.0,0.0,-0.01,0.0,0.0
32.206,0.0,0.0,0.0,-0.0,0.0,0.0
32.237,0.0,0.0,0.0,-0.0,0.01,0.0
32.274,0.0,0.0,0.0,-0.0,0.01,0.0
32.309,0.0,0.0,0.0,-0.0,0.01,0.0
32.342,0.0,0.0,0.0,-0.0,0.01,0.0
32.374,0.0,0.0,0.0,-0.0,0.01,0.0
32.406,0.0,0.0,0.0,-0.0,0.01,0.0
32.437,0.0,0.0,0.0,0.0,0.01,0.0
32.47,0.0,0.0,0.0,0.0,0.01,0.0
32.5,0.0,0.0,0.0,0.0,0.01,0.0
32.544,0.0,0.0,0.0,0.0,0.01,0.0
32.583,0.0,0.0,0.0,0.0,0.01,0.0
32.616,0.0,0.0,0.0,0.0,0.01,0.0
32.658,0.0,0.0,0.0,0.0,0.01,0.0
32.703,0.0,0.0,0.0,0.0,0.01,0.0
32.747,0.0,0.0,0.0,0.0,0.01,0.0
32.79,0.0,0.0,0.0,0.0,0.01,0.0
32.83,0.0,0.0,0.0,0.0,0.01,0.0
32.865,0.0,0.0,0.0,0.0,0.01,0.0
32.9,0.0,0.0,0.0,0.0,0.01,0.0
32.939,0.0,0.0,0.0,0.0,0.01,0.0
32.969,0.0,0.0,0.0,0.0,0.0,0.0
33.007,0.0,0.0,0.0,0.0,0.0,0.0
33.038,0.0,0.0,0.0,0.0,0.0,0.0
33.059,0.0,0.0,0.0,0.0,0.0,0.0
33.101,0.0,0.0,0.0,0.0,0.0,0.0
33.144,0.0,0.0,0.0,0.0,0.0,0.0
33.188,0.0,0.0,0.0,0.0,0.0,0.0
33.231,0.0,0.0,0.0,0.0,-0.0,0.0
33.26,0.0,0.0,0.0,0.0,-0.0,0.0
33.295,0.0,0.0,0.0,0.0,-0.0,0.0
33.34,0.0,0.0,0.0,-0.0,-0.0,0.0
33.365,0.0,0.0,0.0,-0.0,-0.0,0.0
33.411,0.0,0.0,0.0,-0.0,-0.0,0.0
33.444,0.0,0.0,0.0,-0.0,-0.01,0.0
33.482,0.0,0.0,0.0,-0.0,-0.01,0.0
33.512,0.0,0.0,0.0,-0.0,-0.01,0.0
33.549,0.0,0.0,0.0,-0.0,-0.01,0.0
33.591,0.0,0.0,0.0,-0.0,-0.01,0.0
33.626,0.0,0.0,0.0,-0.0,-0.01,0.0
33.67,0.0,0.0,0.0,-0.0,-0.01,0.0
33.713,0.0,0.0,0.0,-0.0,-0.01,0.0
33.758,0.0,0.0,0.0,-0.01,-0.01,0.0
33.79,0.0,0.0,0.0,-0.01,-0.01,0.0
33.842,0.0,0.0,0.0,-0.01,-0.01,0.0
33.88,0.0,0.0,0.0,-0.01,-0.01,0.0
33.932,0.0,0.0,0.0,-0.01,-0.01,0.0
33.966,0.0,0.0,0.0,-0.01,-0.01,0.0
34.01,0.0,0.0,0.0,-0.01,-0.01,0.0
34.055,0.0,0.0,0.0,-0.01,-0.01,0.0
34.098,0.0,0.0,0.0,-0.01,-0.01,0.0
34.143,0.0,0.0,0.0,-0.01,-0.01,0.0
34.184,0.0,0.0,0.0,-0.0,-0.01,0.0
34.227,0.0,0.0,0.0,-0.0,-0.01,0.0
34.267,0.0,0.0,0.0,-0.0,-0.01,0.0
34.312,0.0,0.0,0.0,-0.0,-0.01,-0.0
34.359,0.0,0.0,0.0,0.0,-0.0,-0.0
34.393,0.0,0.0,0.0,0.0,-0.0,-0.0
34.422,0.0,0.0,0.0,0.0,-0.0,-0.0
34.458,0.0,0.0,0.0,0.01,-0.0,-0.0
34.503,0.0,0.0,0.0,0.01,0.0,-0.0
34.544,0.0,0.0,0.0,0.01,0.0,-0.0
34.586,0.0,0.0,0.0,0.01,0.0,-0.0
34.633,0.0,0.0,0.0,0.01,0.0,0.0
34.673,0.0,0.0,0.0,0.01,0.01,0.0
34.716,0.0,0.0,0.0,0.01,0.01,0.0
34.75,0.0,0.0,0.0,0.02,0.01,0.0
34.795,0.0,0.0,0.0,0.02,0.01,0.0
34.836,0.0,0.0,0.0,0.02,0.01,0.0
34.881,0.0,0.0,0.0,0.02,0.01,0.0
34.924,0.0,0.0,0.0,0.02,0.01,0.0
34.968,0.0,0.0,0.0,0.02,0.01,0.0
35.007,0.0,0.0,0.0,0.02,0.02,0.0
35.05,0.0,0.0,0.0,0.02,0.02,0.0
35.087,0.0,0.0,0.0,0.02,0.02,0.0
35.124,0.0,0.0,0.0,0.02,0.02,0.0
35.169,0.0,0.0,0.0,0.02,0.02,0.0
35.208,0.0,0.0,0.0,0.03,0.02,0.0
35.247,0.0,0.0,0.0,0.03,0.02,0.0
35.291,0.0,0.0,0.0,0.03,0.02,0.0
35.331,0.0,0.0,0.0,0.03,0.02,0.0
35.368,0.0,0.0,0.0,0.03,0.02,0.0
35.413,0.0,0.0,0.0,0.03,0.02,0.0
35.451,0.0,0.0,0.0,0.02,0.02,0.0
35.49,0.0,0.0,0.0,0.02,0.02,0.0
35.526,0.0,0.0,0.0,0.02,0.02,0.0
35.564,0.0,0.0,0.0,0.02,0.02,0.0
35.605,0.0,0.0,0.0,0.02,0.02,0.0
35.645,0.0,0.0,0.0,0.02,0.02,0.0
35.689,0.0,0.0,0.0,0.02,0.02,0.0
35.736,0.0,0.0,0.0,0.02,0.01,-0.0
35.781,0.0,0.0,0.0,0.02,0.01,-0.0
35.814,0.0,0.0,0.0,0.02,0.01,-0.0
